time,month,day,weather_pred
5,3,6,"обл с пр, 46% д+снег"
5,3,7,"обл с пр, 32%"
5,3,8,"пасм, ветер"
5,3,9,обл с пр
5,3,10,"п/обл, 37%"
5,3,11,"пасм.,снег, ветер"
5,3,12,"обл., снег"
5,3,13,пер.обл.
5,3,14,"облачно, ветер"
5,3,15,"пасм, 16% дождь"
5,3,16,обл с пр
5,3,17,пасмурно
5,3,18,"пасм, ветерок"
5,3,19,облачно
5,3,20,"пасм, 61%"
5,3,21,"обл с пр, 23%"
5,3,22,"пасм, 89%, ветерк"
5,3,23,"пасм, ветерок"
5,3,24,пасмурно
5,3,25,п/обл
5,3,26,"пасм, 78%"
5,3,27,"пасм, 60% д+снег"
5,3,28,ясно
5,3,29,ясно
5,3,30,"пасм, 19%"
5,3,31,"пасм, 77% дождь"
5,4,1,"обл, ветер"
5,4,2,"п/обл, ветер"
5,4,3,п/обл
5,4,4,"пасм, ветер, дождь"
5,4,5,"пасм, ветер, дождь"
5,4,6,"пасм, ветер, дождь"
5,4,7,"пасм, неб.дождь, ветер"
5,4,8,"обл с пр, 50%, ветер"
5,4,9,"п/обл, 23%, ветер"
5,4,10,"пасм, 46%, ветер"
5,4,11,п/обл
5,4,12,"ясно, 12%"
5,4,13,п/обл
5,4,14,"пасм, ветерок"
5,4,15,"пасм, 40%"
5,4,16,"п/обл, ветер"
5,4,17,"п/обл, 14%"
5,4,18,п/обл
5,4,19,"обл с пр,21%"
5,4,20,"пасм, 24%"
5,4,21,"обл, ветерок"
5,4,22,"пасм, 10%"
5,4,23,"пасм, 18%"
5,4,24,"п/обл, 10%"
5,4,25,"пасм, 72%"
5,4,26,малообл
5,4,27,облачно
5,4,28,ясно
5,4,29,п/обл
5,4,30,п/обл
5,5,1,пасм 42%
5,5,2,п/обл
5,5,3,"пасм, 16%, ветер"
5,5,4,облачно 12%
5,5,5,"п/обл, 5%"
5,5,6,"обл с пр, 53%"
5,5,7,ясно
5,5,8,"обл, 19%"
5,5,9,ясно
5,5,10,пасмурно
5,5,11,"пасм, 40%, ветерок"
5,5,12,"пасм, 44%"
5,5,13,малообл.
5,5,14,пер.обл.
5,5,15,пер.обл.
5,5,16,ясно
5,5,17,малообл.
5,5,18,ясно
5,5,19,ясно
5,5,20,"пасм, ветер"
5,5,21,"пасм, 82%"
5,5,22,"пасм, 60% ветер"
5,5,23,п/обл
5,5,24,"пасм, ветер"
5,5,25,"пасм, 37%"
5,5,26,"п/обл, 21%"
5,5,27,"пасм, ветер, 40%"
5,5,28,"пасм, ветер, 77%"
5,5,29,"пасм, 47%"
5,5,30,"пасм,68%"
5,5,31,"ясно, 46%"
5,6,1,"пасм, 42%"
5,6,2,"обл, 24%"
5,6,3,"п/обл, ветер"
5,6,4,пасм
5,6,5,ясно
5,6,6,пасмурно
5,6,7,"ясно, 19%"
5,6,8,"пасм, 75%"
5,6,9,"пасм, 19%"
5,6,10,"пасм, 75%"
5,6,11,"ясно, 12%"
5,6,12,ясно
5,6,13,пасмурно
5,6,14,ясно
5,6,15,ясно
5,6,16,ясно
5,6,17,ясно
5,6,18,"пасм, 14%"
5,6,19,"пасм, 22%"
5,6,20,"пасм, 36%"
5,6,21,"п/обл, 75%"
5,6,22,п/обл
5,6,23,п/обл
5,6,24,ясно
5,6,25,ясно
5,6,26,ясно
5,6,27,ясно
5,6,28,"ясно, ветерок"
5,6,29,"пасм, дождь"
5,6,30,пасмурно
5,7,1,"пасм, ветер, дождь"
5,7,2,"пасм, дождь"
5,7,3,ясно
5,7,4,ясно
5,7,5,ясно
5,7,6,пер.обл.
5,7,7,облачно
5,7,8,пер. обл.
5,7,9,малообл.
5,7,10,пер.обл.
5,7,11,пер.обл.
5,7,12,дождь
5,7,13,пасм дождь 81%
5,7,14,п/обл
5,7,15,"пасм, 63%, ветер"
5,7,16,"пасм, 68%"
5,7,17,"пасм, дождь"
5,7,18,пасмурно
5,7,19,облачно
5,7,20,"ясно, 16%"
5,7,21,ясно
5,7,22,п/обл
5,7,23,п/обл
5,7,24,"пасм, 74%, ветер"
5,7,25,ясно
5,7,26,"обл, ветер, 40%"
5,7,27,ясно
5,7,28,пасмурно
5,7,29,"ясно, 14%"
5,7,30,ясно
5,7,31,"пасм, 74% ветер"
5,8,1,"пасм, 85% ветер"
5,8,2,"ясно, 19%"
5,8,3,облачно
5,8,4,"обл с пр, ветерок"
5,8,5,"ясно, ветерок"
5,8,6,"пасм, 79%, ветер"
5,8,7,ясно
5,8,8,п/обл
5,8,9,ясно
5,8,10,ясно
5,8,11,малообл.
5,8,12,ясно
5,8,13,ясно
5,8,14,ясно
5,8,15,ясно
5,8,16,ясно
5,8,17,ясно
5,8,18,ясно
5,8,19,ясно
5,8,20,облачно
5,8,21,пер.обл.
5,8,22,"обл., возм.дождь 51%"
5,8,23,"обл., возм.дождь 43%"
5,8,24,"пер.обл., северный ветер"
5,8,25,пер.обл.
5,8,26,малообл.
5,8,27,малообл.
5,8,28,ясно
5,8,29,облачно
5,8,30,"пер.обл., возм.дождь 1,1мм 26%"
5,8,31,пер.обл.
5,9,1,"обл., дождь 1,4мм 34%"
5,9,2,пер.обл.
5,9,3,ясно
5,9,4,ясно
5,9,5,ясно
5,9,6,ясно
5,9,7,ясно
5,9,8,ясно
5,9,9,"ясно, ветер"
5,9,10,"ясно, 35%"
5,9,11,"ясно, 39%"
5,9,12,ясно
5,9,13,облачно
5,9,14,"обл, ветерок"
5,9,15,"пасм, 21%"
5,9,16,"пасм, 68%, ветер"
5,9,17,"пасм, 76%, ветер"
5,9,18,облачно
5,9,19,"пасм, 73%, ветер"
5,9,20,"пасм, 71%"
5,9,21,"пасм, 61%, дождь"
5,9,22,"п/обл, 14%"
5,9,23,ясно
5,9,24,пасмурно
5,9,25,"пасм, ветер, 82%"
5,9,26,"ясно, 16%"
5,9,27,"п/обл, ветерок, 12%"
5,9,28,"пасм, дождь"
5,9,29,"пасм, ветерок"
5,9,30,"пасм, 51% ветер"
5,10,1,"п/обл, 18%"
5,10,2,"обл, 14%"
5,10,3,"пасм, ветер"
5,10,4,облачно
5,10,5,облачно
5,10,6,малообл.
5,10,7,ясно
5,10,8,облачно
5,10,9,"пасм, дождь, ветерок"
5,10,10,ясно
5,10,11,ясно
5,10,12,"пасм, 41%"
5,10,13,"ясно, 12%"
5,10,14,"пасм, ветерок, 21%"
5,10,15,"пасм ,ветер, 12%"
5,10,16,"пасм, ветер, 12%"
5,10,17,ясно
5,10,18,"пасм, 54%"
5,10,19,"пасм, ветер, 76%"
5,10,20,ясно
5,10,21,"ясно, ветерок"
5,10,22,"пасм, 68%"
5,10,23,"пасм, ветер"
5,10,24,"пасм, 24%"
5,10,25,"пасм, 60%"
5,10,26,"пасм, ветер 54%"
5,10,27,пасмурно
5,10,28,пасмурно
5,10,29,"облачно, 24%"
5,10,30,"ясно, ветерок"
5,10,31,ясно
5,11,1,ясно
5,11,2,"пасм, 16%"
5,11,3,"ясно, ветерок, 23%"
5,11,4,ясно
5,11,5,"пасм, ветер, 61%"
5,11,6,"пасм, ветер"
5,11,7,"ясно, 14%"
5,11,8,"пасм, ветерок"
5,11,9,"пасм, ветер"
5,11,10,"пасм, 53%, ветер"
5,11,11,"обл, ветер, 39%"
5,11,12,"пасм ,ветер"
5,11,13,облачно
5,11,14,облачно
5,11,15,ясно
5,11,16,"пасм, ветерок"
5,11,17,"пасм, ветерок"
5,11,18,"ясно, ветерок"
5,11,19,пасмурно
5,11,20,"пасм, ветер, снег 24%"
5,11,21,"ясно, ветерок, 11%"
5,11,22,"пасм, ветерок, 24%"
5,11,23,обл с пр
5,11,24,пасмурно
5,11,25,"пасм, 7% снег"
5,11,26,"пасм, 14%"
5,11,27,"пасм, 32%"
5,11,28,"пасм, 16% снег"
5,11,29,"пасм, ветерок"
5,11,30,пасмурно
5,12,1,пасмурно
5,12,2,ясно
5,12,3,"ясно, ветерок"
5,12,4,"пасм, ветер, 24% снег"
5,12,5,"пасм, ветер, 37% снег"
5,12,6,"пасм, 40%"
5,12,7,"пасм, 77% дождь"
5,12,8,"пасм, 80% дождь, ветер"
5,12,9,"пасм, 18% снег, ветер"
5,12,10,пасмурно
5,12,11,"пасм, 14%"
5,12,12,"пасм, ветер, 79%"
5,12,13,"пасм, ветер, 84% снег"
5,12,14,"пасм, 12% снег"
5,12,15,пасмурно
5,12,16,"пасм, ветерок"
5,12,17,облачно
5,12,18,п/обл
5,12,19,"ясно, ветер"
5,12,20,"пасм, ветер, 76% дождь"
5,12,21,"пасм, ветер, 73%  дождь"
5,12,22,"пасм., неб.дождь"
5,12,23,"пасмурно, неб.дождь"
5,12,24,пасмурно
5,12,25,"пасм., возм.осадки"
5,12,26,"пасм., возм. дождь"
5,12,27,"пасм., возм. дождь"
5,12,28,"пасм, 33% дождь, ветер"
5,12,29,"пасм, 79% дождь, ветер"
5,12,30,"пасм, 40% ветер"
5,12,31,"пасм, 37% ветер"
6,1,1,"пасм, ветер, 11%"
6,1,2,"пасм, 58%"
6,1,3,"пасм, 68% ветер"
6,1,4,"пасм, 37%"
6,1,5,"пасм, 75%"
6,1,6,пасмурно
6,1,7,"пасм,47% снег"
6,1,8,"пасм, 16%"
6,1,9,пасмурно
6,1,10,"пасм, 75% д+снег"
6,1,11,"пасм, 18%"
6,1,12,"пасм, 73% дождь"
6,1,13,"пасм, 61%"
6,1,14,"пасм, 13%"
6,1,15,"пасм, 96% дождь, ветер"
6,1,16,пасмурно
6,1,17,"пасм, 53% д+снег"
6,1,18,"пасм, 39%"
6,1,19,"пасм, 12%"
6,1,20,"пасм, 12%"
6,1,21,"пасм, ветер, 47%"
6,1,22,"пасм, 12% д+снег"
6,1,23,"пасм, 12%"
6,1,24,пасмурно
6,1,25,п/обл
6,1,26,пасмурно
6,1,27,"пасм, 21%  д+снег"
6,1,28,п/обл
6,1,29,"пасм, 58% д+снег"
6,1,30,"пасм, 87% д+снег, ветер"
6,1,31,обл с пр
6,2,1,"пасм, 82% дождь, ветер"
6,2,2,"пасм, 73% д+снег, ветер"
6,2,3,ясно
6,2,4,"п/обл, 39%"
6,2,5,ясно
6,2,6,"пасм, 19% снег"
6,2,7,"пасм, 14%, ветер"
6,2,8,"пасм, 14%"
6,2,9,"пасм, неб.ветерок"
6,2,10,"пасм, 67% ветер"
6,2,11,"пасм, 87% д+снег, ветер"
6,2,12,ясно
6,2,13,"пасм, 44%, ветер"
6,2,14,ясно
6,2,15,пасмурно
6,2,16,пасмурно
6,2,17,"пасм, 24%"
6,2,18,"пасм, 11% шторм"
6,2,19,"обл с пр, ветер"
6,2,20,пасм
6,2,21,"пасм, 51% ветер"
6,2,22,обл с пр
6,2,23,пасмурно
6,2,24,"пасм, 63%, д+снег"
6,2,25,"пасм, 79%, д+снег"
6,2,26,пасмурно
6,2,27,обл с пр
6,2,28,пасмурно
6,3,1,пасм
6,3,2,обл с пр
6,3,3,"пасм, ветерок"
6,3,4,"обл с пр, ветер"
6,3,5,"ясно, 11%"
6,3,6,"обл с пр, 44% д+снег"
6,3,7,"пасм, 32%"
6,3,8,"пасм, ветер"
6,3,9,обл с пр
6,3,10,"пасм, 37%"
6,3,11,"пасм.,дождь, ветер"
6,3,12,"обл., снег"
6,3,13,облачно
6,3,14,"облачно, ветер"
6,3,15,обл с пр
6,3,16,пасмурно
6,3,17,пасмурно
6,3,18,"пасм, ветер"
6,3,19,облачно
6,3,20,"пасм, 46%"
6,3,21,"обл с пр, 24%"
6,3,22,"пасм, 80% ветерок"
6,3,23,"пасм, 11% ветерок"
6,3,24,пасмурно
6,3,25,п/обл
6,3,26,"пасм, 81%"
6,3,27,"пасм, 46% д+снег"
6,3,28,п/обл
6,3,29,ясно
6,3,30,"пасм, 19%"
6,3,31,"пасм, 70% дождь"
6,4,1,"обл, ветер"
6,4,2,"п/обл, ветер"
6,4,3,п/обл
6,4,4,"пасм, ветер, дождь"
6,4,5,"пасм, ветер, дождь"
6,4,6,"пасм, ветер, дождь"
6,4,7,"пасм, ветер"
6,4,8,"обл с пр, 71%, ветер"
6,4,9,"п/обл, 18%, ветер"
6,4,10,"пасм, 61%, ветер"
6,4,11,п/обл
6,4,12,"ясно, 11%"
6,4,13,п/обл
6,4,14,"пасм, 21%, ветерок"
6,4,15,"пасм, 53%"
6,4,16,"п/обл, ветер"
6,4,17,"п/обл, 11%"
6,4,18,п/обл
6,4,19,"обл с пр, 19%"
6,4,20,"пасм, 22%"
6,4,21,"обл, ветерок"
6,4,22,"пасм, 10%"
6,4,23,"пасм, 32%"
6,4,24,"п/обл, 13%"
6,4,25,"пасм, 56%"
6,4,26,малообл
6,4,27,п/обл
6,4,28,ясно
6,4,29,п/обл
6,4,30,ясно
6,5,1,"пасм, 32%"
6,5,2,п/обл
6,5,3,"пасм, 19%, ветер"
6,5,4,ясно
6,5,5,"п/обл, 12%"
6,5,6,"обл с пр, 18%"
6,5,7,ясно
6,5,8,пасмурно
6,5,9,ясно
6,5,10,"пасм, ветер"
6,5,11,"пасм, 24%, ветерок"
6,5,12,"пасм, 37%"
6,5,13,малообл.
6,5,14,облачно
6,5,15,малообл.
6,5,16,ясно
6,5,17,малообл.
6,5,18,ясно
6,5,19,обл с пр.
6,5,20,"пасм, ветер"
6,5,21,"пасм, 92%"
6,5,22,"пасм, 54% ветер"
6,5,23,п/обл
6,5,24,"пасм, ветер"
6,5,25,"пасм, 72%"
6,5,26,"п/обл, 20%"
6,5,27,"пасм, 71%, ветер"
6,5,28,"пасм, ветер, 80%"
6,5,29,"пасм, 60%"
6,5,30,"пасм, 70%"
6,5,31,"ясно, 23%"
6,6,1,"пасм, 74%"
6,6,2,"обл, 61%"
6,6,3,"п/обл, ветер"
6,6,4,пасм
6,6,5,облачно
6,6,6,пасмурно
6,6,7,"ясно, 21%"
6,6,8,"пасм, 58%"
6,6,9,"пасм, 54%"
6,6,10,"пасм, 58%"
6,6,11,ясно
6,6,12,ясно
6,6,13,"пасм, 37%"
6,6,14,ясно
6,6,15,пасмурно
6,6,16,ясно
6,6,17,ясно
6,6,18,"пасм, 19%"
6,6,19,"пасм, 32%"
6,6,20,"пасм, 36%"
6,6,21,"п/обл, 73%, ветер"
6,6,22,п/обл
6,6,23,п/обл
6,6,24,ясно
6,6,25,ясно
6,6,26,ясно
6,6,27,ясно
6,6,28,"ясно, ветерок"
6,6,29,"обл, дождь"
6,6,30,пасмурно
6,7,1,"пасм, ветер, дождь"
6,7,2,"пасм, дождь"
6,7,3,ясно
6,7,4,ясно
6,7,5,п/обл
6,7,6,пер.обл.
6,7,7,пер.обл.
6,7,8,пер. обл.
6,7,9,пер.обл.
6,7,10,"дождь 1,2, возм.гроза"
6,7,11,пер.обл.
6,7,12,"дождь, ветер"
6,7,13,"пасм, дождь 78%"
6,7,14,"пасм, дождь"
6,7,15,"п/обл, 75%, ветер"
6,7,16,"гроза, 87%"
6,7,17,п/обл
6,7,18,пасмурно
6,7,19,ясно
6,7,20,п/обл
6,7,21,ясно
6,7,22,п/обл
6,7,23,п/обл
6,7,24,"пасм, 78%, ветер"
6,7,25,ясно
6,7,26,"ясно, 72%, ветер"
6,7,27,"ясно, 12%, ветер"
6,7,28,"пасм, 71%"
6,7,29,обл с пр.
6,7,30,ясно
6,7,31,"пасм, 81% ветер"
6,8,1,"пасм, 76% ветер"
6,8,2,ясно
6,8,3,ясно
6,8,4,"п/обл, ветерок"
6,8,5,"ясно, ветерок"
6,8,6,"пасм, 23%, ветер"
6,8,7,ясно
6,8,8,ясно
6,8,9,ясно
6,8,10,ясно
6,8,11,малообл.
6,8,12,ясно
6,8,13,ясно
6,8,14,пер.обл.
6,8,15,ясно
6,8,16,пер.обл.
6,8,17,ясно
6,8,18,ясно
6,8,19,пер.обл.
6,8,20,"обл., дождь 32%"
6,8,21,"обл.,возм.дождь 0,8мм 36%"
6,8,22,облачно 
6,8,23,"обл., возм.дождь 37%"
6,8,24,"пер.обл., северный ветер"
6,8,25,"пер.обл., возм.дождь 0,4мм"
6,8,26,малообл.
6,8,27,малообл.
6,8,28,ясно
6,8,29,"дождь 0,2мм 44%"
6,8,30,"пер.обл., возм.дождь 1,0мм 38%"
6,8,31,пер.обл.
6,9,1,"обл., дождь 1,9мм 56%"
6,9,2,пер.обл.
6,9,3,малообл.
6,9,4,ясно
6,9,5,ясно
6,9,6,ясно
6,9,7,ясно
6,9,8,ясно
6,9,9,"ясно, ветер"
6,9,10,ясно
6,9,11,"обл с пр, 61%"
6,9,12,ясно
6,9,13,облачно
6,9,14,"пасм, 16%, ветер"
6,9,15,"пасм, 39%, ветер"
6,9,16,"пасм, 67%, ветер"
6,9,17,"пасм, 79%, ветер"
6,9,18,"пасм, 58%"
6,9,19,"обл с пр, 76%, ветер"
6,9,20,"пасм, 81%"
6,9,21,"обл с пр, 70%"
6,9,22,"п/обл, 14%"
6,9,23,облачно
6,9,24,облачно
6,9,25,"пасм, ветер, 76%"
6,9,26,"ясно, 16%"
6,9,27,"п/обл, ветерок, 12%"
6,9,28,"пасм, дождь"
6,9,29,обл с пр
6,9,30,"пасм, 84% ветер"
6,10,1,"п/обл, 11%"
6,10,2,"п/обл, 12%"
6,10,3,"пасм, дождь, ветер"
6,10,4,облачно
6,10,5,облачно
6,10,6,пер.обл.
6,10,7,ясно
6,10,8,"п/обл, ветерок"
6,10,9,"п/обл, ветерок"
6,10,10,"ясно, ветерок"
6,10,11,ясно
6,10,12,"пасм, 65%"
6,10,13,"ясно, 8%"
6,10,14,"пасм, ветерок, 18%"
6,10,15,"пасм ,ветер, 23%"
6,10,16,"пасм, ветер, 38%"
6,10,17,ясно
6,10,18,"пасм, 46%"
6,10,19,"пасм, ветер, 73%"
6,10,20,ясно
6,10,21,"облачно, ветерок"
6,10,22,"пасм, 77%"
6,10,23,"пасм, 70%, ветер"
6,10,24,"пасм, 11%"
6,10,25,"пасм, 80%"
6,10,26,"пасм, ветер 67%"
6,10,27,пасмурно
6,10,28,"пасм, 32%"
6,10,29,"облачно, ветер, 24%"
6,10,30,ясно
6,10,31,ясно
6,11,1,ясно
6,11,2,"пасм, 18%"
6,11,3,"ясно, 14%"
6,11,4,"обл, ветер"
6,11,5,"пасм, ветер, 75%"
6,11,6,"пасм, ветер, 21%"
6,11,7,"обл, ветерок"
6,11,8,"пасм, ветерок"
6,11,9,"пасм, ветер"
6,11,10,"пасм, 14%, ветер"
6,11,11,"обл, ветер, 24%"
6,11,12,"пасм ,ветер"
6,11,13,облачно
6,11,14,облачно
6,11,15,ясно
6,11,16,"пасм, ветерок"
6,11,17,"пасм, ветерок"
6,11,18,"ясно, ветерок"
6,11,19,"пасм, 24%"
6,11,20,"пасм, ветер, снег 32%"
6,11,21,"ясно, ветерок, 11%"
6,11,22,"пасм, ветерок, 24%"
6,11,23,обл с пр
6,11,24,пасмурно
6,11,25,"пасм, 5% снег"
6,11,26,"пасм, 12%"
6,11,27,"пасм, 24%"
6,11,28,"пасм, 24% снег"
6,11,29,"пасм, ветерок"
6,11,30,пасмурно
6,12,1,пасмурно
6,12,2,ясно
6,12,3,"ясно, ветерок"
6,12,4,"пасм, ветер, 51% снег"
6,12,5,"пасм, ветер, 24% дождь"
6,12,6,"пасм, 40%"
6,12,7,"пасм, 77% дождь"
6,12,8,"пасм, 73% дождь, ветер"
6,12,9,"пасм, 24% снег, ветер"
6,12,10,пасмурно
6,12,11,"пасм, 18%"
6,12,12,"пасм, ветер, 78%"
6,12,13,"пасм, ветер, 79% д+снег"
6,12,14,"пасм, 12% снег"
6,12,15,пасмурно
6,12,16,"пасм, 14% снег"
6,12,17,облачно
6,12,18,п/обл
6,12,19,"ясно, ветер"
6,12,20,"пасм, ветер, 70% дождь"
6,12,21,"пасм, ветер, 80%  дождь"
6,12,22,пасмурно
6,12,23,"пасмурно, неб.дождь"
6,12,24,пасмурно
6,12,25,"пасм., возм. дождь"
6,12,26,"пасм., возм. дождь"
6,12,27,"пасм., возм. дождь"
6,12,28,"пасм, 49% дождь, ветер"
6,12,29,"пасм, 90% дождь, ветер"
6,12,30,"пасм, 60% ветер"
6,12,31,"пасм, 70% ветер"
7,1,1,"пасм, ветер, 11%"
7,1,2,"пасм, 58%"
7,1,3,"пасм, 68% ветер"
7,1,4,"пасм, 37%"
7,1,5,"пасм, 75%"
7,1,6,пасмурно
7,1,7,"пасм,47% снег"
7,1,8,"пасм, 16%"
7,1,9,пасмурно
7,1,10,"пасм, 75% д+снег"
7,1,11,"пасм, 18%"
7,1,12,"пасм, 73% дождь"
7,1,13,"пасм, 61%"
7,1,14,"пасм, 13%"
7,1,15,"пасм, 96% дождь, ветер"
7,1,16,пасмурно
7,1,17,"пасм, 53% д+снег"
7,1,18,"пасм, 39%"
7,1,19,"пасм, 12%"
7,1,20,"пасм, 12%"
7,1,21,"пасм, ветер, 47%"
7,1,22,"пасм, 12% д+снег"
7,1,23,"пасм, 12%"
7,1,24,пасмурно
7,1,25,п/обл
7,1,26,пасмурно
7,1,27,"пасм, 21%  д+снег"
7,1,28,п/обл
7,1,29,"пасм, 58% д+снег"
7,1,30,"пасм, 87% д+снег, ветер"
7,1,31,обл с пр
7,2,1,"пасм, 82% дождь, ветер"
7,2,2,"пасм, 73% д+снег, ветер"
7,2,3,ясно
7,2,4,"п/обл, 39%"
7,2,5,ясно
7,2,6,"пасм, 19% снег"
7,2,7,"пасм, 14%, ветер"
7,2,8,"пасм, 14%"
7,2,9,"пасм, неб.ветерок"
7,2,10,"пасм, 67% ветер"
7,2,11,"пасм, 87% д+снег, ветер"
7,2,12,ясно
7,2,13,"пасм, 44%, ветер"
7,2,14,ясно
7,2,15,пасмурно
7,2,16,пасмурно
7,2,17,"пасм, 24%"
7,2,18,"пасм, 11% шторм"
7,2,19,"обл с пр, ветер"
7,2,20,пасм
7,2,21,"пасм, 51% ветер"
7,2,22,обл с пр
7,2,23,пасмурно
7,2,24,"пасм, 63%, д+снег"
7,2,25,"пасм, 79%, д+снег"
7,2,26,пасмурно
7,2,27,обл с пр
7,2,28,пасмурно
7,3,1,пасм
7,3,2,обл с пр
7,3,3,"пасм, ветерок"
7,3,4,"обл с пр, ветер"
7,3,5,"ясно, 11%"
7,3,6,"обл с пр, 44% д+снег"
7,3,7,"пасм, 32%"
7,3,8,"пасм, ветер"
7,3,9,обл с пр
7,3,10,"пасм, 37%"
7,3,11,"пасм.,дождь, ветер"
7,3,12,"обл., снег"
7,3,13,облачно
7,3,14,"облачно, ветер"
7,3,15,обл с пр
7,3,16,пасмурно
7,3,17,пасмурно
7,3,18,"пасм, ветер"
7,3,19,облачно
7,3,20,"пасм, 46%"
7,3,21,"обл с пр, 24%"
7,3,22,"пасм, 80% ветерок"
7,3,23,"пасм, 11% ветерок"
7,3,24,пасмурно
7,3,25,п/обл
7,3,26,"пасм, 81%"
7,3,27,"пасм, 46% д+снег"
7,3,28,п/обл
7,3,29,ясно
7,3,30,"пасм, 19%"
7,3,31,"пасм, 70% дождь"
7,4,1,"обл, ветер"
7,4,2,"п/обл, ветер"
7,4,3,п/обл
7,4,4,"пасм, ветер, дождь"
7,4,5,"пасм, ветер, дождь"
7,4,6,"пасм, ветер, дождь"
7,4,7,"пасм, ветер"
7,4,8,"обл с пр, 71%, ветер"
7,4,9,"п/обл, 18%, ветер"
7,4,10,"пасм, 61%, ветер"
7,4,11,п/обл
7,4,12,"ясно, 11%"
7,4,13,п/обл
7,4,14,"пасм, 21%, ветерок"
7,4,15,"пасм, 53%"
7,4,16,"п/обл, ветер"
7,4,17,"п/обл, 11%"
7,4,18,п/обл
7,4,19,"обл с пр, 19%"
7,4,20,"пасм, 22%"
7,4,21,"обл, ветерок"
7,4,22,"пасм, 10%"
7,4,23,"пасм, 32%"
7,4,24,"п/обл, 13%"
7,4,25,"пасм, 56%"
7,4,26,малообл
7,4,27,п/обл
7,4,28,ясно
7,4,29,п/обл
7,4,30,ясно
7,5,1,"пасм, 32%"
7,5,2,п/обл
7,5,3,"пасм, 19%, ветер"
7,5,4,ясно
7,5,5,"п/обл, 12%"
7,5,6,"обл с пр, 18%"
7,5,7,ясно
7,5,8,пасмурно
7,5,9,ясно
7,5,10,"пасм, ветер"
7,5,11,"пасм, 24%, ветерок"
7,5,12,"пасм, 37%"
7,5,13,малообл.
7,5,14,облачно
7,5,15,малообл.
7,5,16,ясно
7,5,17,малообл.
7,5,18,ясно
7,5,19,обл с пр.
7,5,20,"пасм, ветер"
7,5,21,"пасм, 92%"
7,5,22,"пасм, 54% ветер"
7,5,23,п/обл
7,5,24,"пасм, ветер"
7,5,25,"пасм, 72%"
7,5,26,"п/обл, 20%"
7,5,27,"пасм, 71%, ветер"
7,5,28,"пасм, ветер, 80%"
7,5,29,"пасм, 60%"
7,5,30,"пасм, 70%"
7,5,31,"ясно, 23%"
7,6,1,"пасм, 74%"
7,6,2,"обл, 61%"
7,6,3,"п/обл, ветер"
7,6,4,пасм
7,6,5,облачно
7,6,6,пасмурно
7,6,7,"ясно, 21%"
7,6,8,"пасм, 58%"
7,6,9,"пасм, 54%"
7,6,10,"пасм, 58%"
7,6,11,ясно
7,6,12,ясно
7,6,13,"пасм, 37%"
7,6,14,ясно
7,6,15,пасмурно
7,6,16,ясно
7,6,17,ясно
7,6,18,"пасм, 19%"
7,6,19,"пасм, 32%"
7,6,20,"пасм, 36%"
7,6,21,"п/обл, 73%, ветер"
7,6,22,п/обл
7,6,23,п/обл
7,6,24,ясно
7,6,25,ясно
7,6,26,ясно
7,6,27,ясно
7,6,28,"ясно, ветерок"
7,6,29,"обл, дождь"
7,6,30,пасмурно
7,7,1,"пасм, ветер, дождь"
7,7,2,"пасм, дождь"
7,7,3,ясно
7,7,4,ясно
7,7,5,п/обл
7,7,6,пер.обл.
7,7,7,пер.обл.
7,7,8,пер. обл.
7,7,9,пер.обл.
7,7,10,"дождь 1,2, возм.гроза"
7,7,11,пер.обл.
7,7,12,"дождь, ветер"
7,7,13,"пасм, дождь 78%"
7,7,14,"пасм, дождь"
7,7,15,"п/обл, 75%, ветер"
7,7,16,"гроза, 87%"
7,7,17,п/обл
7,7,18,пасмурно
7,7,19,ясно
7,7,20,п/обл
7,7,21,ясно
7,7,22,п/обл
7,7,23,п/обл
7,7,24,"пасм, 78%, ветер"
7,7,25,ясно
7,7,26,"ясно, 72%, ветер"
7,7,27,"ясно, 12%, ветер"
7,7,28,"пасм, 71%"
7,7,29,обл с пр.
7,7,30,ясно
7,7,31,"пасм, 81% ветер"
7,8,1,"пасм, 76% ветер"
7,8,2,ясно
7,8,3,ясно
7,8,4,"п/обл, ветерок"
7,8,5,"ясно, ветерок"
7,8,6,"пасм, 23%, ветер"
7,8,7,ясно
7,8,8,ясно
7,8,9,ясно
7,8,10,ясно
7,8,11,малообл.
7,8,12,ясно
7,8,13,ясно
7,8,14,пер.обл.
7,8,15,ясно
7,8,16,пер.обл.
7,8,17,ясно
7,8,18,ясно
7,8,19,пер.обл.
7,8,20,"обл., дождь 32%"
7,8,21,"обл.,возм.дождь 0,8мм 36%"
7,8,22,облачно 
7,8,23,"обл., возм.дождь 37%"
7,8,24,"пер.обл., северный ветер"
7,8,25,"пер.обл., возм.дождь 0,4мм"
7,8,26,малообл.
7,8,27,малообл.
7,8,28,ясно
7,8,29,"дождь 0,2мм 44%"
7,8,30,"пер.обл., возм.дождь 1,0мм 38%"
7,8,31,пер.обл.
7,9,1,"обл., дождь 1,9мм 56%"
7,9,2,пер.обл.
7,9,3,малообл.
7,9,4,ясно
7,9,5,ясно
7,9,6,ясно
7,9,7,ясно
7,9,8,ясно
7,9,9,"ясно, ветер"
7,9,10,ясно
7,9,11,"обл с пр, 61%"
7,9,12,ясно
7,9,13,облачно
7,9,14,"пасм, 16%, ветер"
7,9,15,"пасм, 39%, ветер"
